quotation_row_id,quotation_code,stage_id,category_id,subcategory_id,current_description,unit,quantity,section,proposed_source_type,proposed_source_id,client_selectable,existing_product_library_match,existing_estimating_catalogue_match,explicit_estimating_master_match,match_confidence,duplicate_group,unresolved_reason,migration_status,notes
quote-1186,1186,stage:fix-out,category:plumbing-fixtures,subcategory:baths,BATH,ITEM,,PLUMBING,assembly,assembly:plumbing-fixtures:baths:bath,false,,quote-1186,,derived-runtime,assembly:plumbing-fixtures:baths:bath,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1187,1187,stage:fix-out,category:plumbing-fixtures,subcategory:laundry-trough,LAUNDRY TROUGH,ITEM,,PLUMBING,estimating-item,estimating:plumbing-fixtures:laundry-trough:laundry-trough,false,,quote-1187,,derived-runtime,estimating:plumbing-fixtures:laundry-trough:laundry-trough,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1188,1188,stage:fix-out,category:plumbing-fixtures,subcategory:gas-hws,GAS HWS,ITEM,,PLUMBING,estimating-item,estimating:plumbing-fixtures:gas-hws:gas-hws,false,,quote-1188,,derived-runtime,estimating:plumbing-fixtures:gas-hws:gas-hws,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1189,1189,stage:fix-out,category:plumbing-fixtures,subcategory:washing-machine,WASHING MACHINE,ITEM,,PLUMBING,estimating-item,estimating:plumbing-fixtures:washing-machine:washing-machine,false,,quote-1189,,derived-runtime,estimating:plumbing-fixtures:washing-machine:washing-machine,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1190,1190,stage:fix-out,category:plumbing-fixtures,subcategory:tapware,GARDEN TAPS,ITEM,,PLUMBING,assembly,assembly:plumbing-fixtures:tapware:garden-taps,false,,quote-1190,,derived-runtime,assembly:plumbing-fixtures:tapware:garden-taps,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1191,1191,stage:fix-out,category:plumbing-fixtures,subcategory:down-pipes,DOWN PIPES,ITEM,,PLUMBING,estimating-item,estimating:plumbing-fixtures:down-pipes:down-pipes,false,,quote-1191,,derived-runtime,estimating:plumbing-fixtures:down-pipes:down-pipes,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1192,1192,stage:fix-out,category:plumbing-fixtures,subcategory:pressure-and-temper-valves,PRESSURE & TEMPER VALVES,ITEM,,PLUMBING,estimating-item,estimating:plumbing-fixtures:pressure-and-temper-valves:pressure-and-temper-valves,false,,quote-1192,,derived-runtime,estimating:plumbing-fixtures:pressure-and-temper-valves:pressure-and-temper-valves,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1193,1193,stage:fix-out,category:plumbing-fixtures,subcategory:2-storey-downpipes,2 STOREY DOWNPIPES,ITEM,,PLUMBING,assembly,assembly:plumbing-fixtures:2-storey-downpipes:2-storey-downpipes,false,,quote-1193,,derived-runtime,assembly:plumbing-fixtures:2-storey-downpipes:2-storey-downpipes,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1194,1194,stage:fix-out,category:plumbing-fixtures,subcategory:stackwork-drainage,STACKWORK DRAINAGE,ITEM,,PLUMBING,informational,,false,,,,rule,,,not-a-catalogue-record,Informational or confirmation-only row.
quote-1195,1195,stage:fix-out,category:plumbing-fixtures,subcategory:stormwater-drainage-allowance,STORMWATER DRAINAGE ALLOWANCE,ITEM,,PLUMBING,allowance,allowance:plumbing-fixtures:stormwater-drainage-allowance:stormwater-drainage-allowance,false,,quote-1195,,derived-runtime,estimating:plumbing-fixtures:stormwater-drainage-allowance:stormwater-drainage-allowance,,requires-review,Allowance or provisional row; not an actual product model.
quote-1196,1196,stage:fix-out,category:plumbing-fixtures,subcategory:sewerage-drainage-allowance,SEWERAGE DRAINAGE ALLOWANCE,ITEM,,PLUMBING,allowance,allowance:plumbing-fixtures:sewerage-drainage-allowance:sewerage-drainage-allowance,false,,quote-1196,,derived-runtime,estimating:plumbing-fixtures:sewerage-drainage-allowance:sewerage-drainage-allowance,,requires-review,Allowance or provisional row; not an actual product model.
quote-1200,1200,stage:fix-out,category:electrical,subcategory:item,ITEM,UNIT,QTY,ELECTRICAL,informational,,false,,,,rule,,,not-a-catalogue-record,Repeated imported column header row; not a catalogue record.
quote-1202,1202,stage:fix-out,category:electrical,subcategory:electrical,ELECTRICAL,QUOTE,,ELECTRICAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-1203,1203,stage:fix-out,category:electrical,subcategory:provision-for-telstra-cable-to-house,provision for telstra cable to house,ITEM,,ELECTRICAL,estimating-item,estimating:electrical:provision-for-telstra-cable-to-house:provision-for-telstra-cable-to-house,false,,quote-1203,,derived-runtime,estimating:electrical:provision-for-telstra-cable-to-house:provision-for-telstra-cable-to-house,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1204,1204,stage:fix-out,category:electrical,subcategory:light-fittings,ADDITIONAL LIGHT POINT ONLY,ITEM,,ELECTRICAL,informational,,false,,,,rule,,,not-a-catalogue-record,Informational or confirmation-only row.
quote-1205,1205,stage:fix-out,category:electrical,subcategory:light-fittings,INSTALL LIGHT FITTINGS,EACH,,ELECTRICAL,estimating-item,estimating:electrical:light-fittings:install-light-fittings,false,,quote-1205,,derived-runtime,estimating:electrical:light-fittings:install-light-fittings,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1206,1206,stage:fix-out,category:electrical,subcategory:two-way-switch,TWO WAY SWITCH,ITEM,,ELECTRICAL,estimating-item,estimating:electrical:two-way-switch:two-way-switch,false,,quote-1206,,derived-runtime,estimating:electrical:two-way-switch:two-way-switch,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1207,1207,stage:fix-out,category:electrical,subcategory:dimmer-switch,DIMMER SWITCH,ITEM,,ELECTRICAL,estimating-item,estimating:electrical:dimmer-switch:dimmer-switch,false,,quote-1207,,derived-runtime,estimating:electrical:dimmer-switch:dimmer-switch,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1208,1208,stage:fix-out,category:electrical,subcategory:single-power-point,SINGLE POWER POINT,ITEM,,ELECTRICAL,estimating-item,estimating:electrical:single-power-point:single-power-point,false,,quote-1208,,derived-runtime,estimating:electrical:single-power-point:single-power-point,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1209,1209,stage:fix-out,category:electrical,subcategory:double-power-point,DOUBLE POWER POINT,ITEM,,ELECTRICAL,estimating-item,estimating:electrical:double-power-point:double-power-point,false,,quote-1209,,derived-runtime,estimating:electrical:double-power-point:double-power-point,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1210,1210,stage:lock-up,category:electrical,subcategory:double-weatherproof-power-point,DOUBLE WEATHERPROOF POWER POINT,ITEM,,ELECTRICAL,estimating-item,estimating:electrical:double-weatherproof-power-point:double-weatherproof-power-point,false,,quote-1210,,derived-runtime,estimating:electrical:double-weatherproof-power-point:double-weatherproof-power-point,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1211,1211,stage:fix-out,category:electrical,subcategory:rangehoods,RANGE HOOD INC FITTING OF SLIDE OUT UNIT,ITEM,,ELECTRICAL,assembly,assembly:electrical:rangehoods:range-hood-inc-fitting-of-slide-out-unit,false,,quote-1211,,derived-runtime,assembly:electrical:rangehoods:range-hood-inc-fitting-of-slide-out-unit,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1212,1212,stage:fix-out,category:electrical,subcategory:rangehoods,RANGE HOOD INC FITTING OF CANOPY HOOD,ITEM,,ELECTRICAL,assembly,assembly:electrical:rangehoods:range-hood-inc-fitting-of-canopy-hood,false,,quote-1212,,derived-runtime,assembly:electrical:rangehoods:range-hood-inc-fitting-of-canopy-hood,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1213,1213,stage:fix-out,category:electrical,subcategory:garbage-disposal-unit,GARBAGE DISPOSAL UNIT,ITEM,,ELECTRICAL,estimating-item,estimating:electrical:garbage-disposal-unit:garbage-disposal-unit,false,,quote-1213,,derived-runtime,estimating:electrical:garbage-disposal-unit:garbage-disposal-unit,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1214,1214,stage:fix-out,category:electrical,subcategory:tv-point-to-ceiling-only,TV POINT TO CEILING ONLY,ITEM,,ELECTRICAL,estimating-item,estimating:electrical:tv-point-to-ceiling-only:tv-point-to-ceiling-only,false,,quote-1214,,derived-runtime,estimating:electrical:tv-point-to-ceiling-only:tv-point-to-ceiling-only,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1215,1215,stage:fix-out,category:electrical,subcategory:telephone-point,TELEPHONE POINT,ITEM,,ELECTRICAL,estimating-item,estimating:electrical:telephone-point:telephone-point,false,,quote-1215,,derived-runtime,estimating:electrical:telephone-point:telephone-point,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1216,1216,stage:fix-out,category:electrical,subcategory:labour,EXHAUST FAN AND INSTALL,ITEM,,ELECTRICAL,assembly,assembly:electrical:labour:exhaust-fan-and-install,false,,quote-1216,,derived-runtime,assembly:electrical:labour:exhaust-fan-and-install,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1217,1217,stage:fix-out,category:electrical,subcategory:mechanical-ventilation,MECHANICAL VENTILATION,ITEM,,ELECTRICAL,estimating-item,estimating:electrical:mechanical-ventilation:mechanical-ventilation,false,,quote-1217,,derived-runtime,estimating:electrical:mechanical-ventilation:mechanical-ventilation,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1218,1218,stage:fix-out,category:electrical,subcategory:labour,CEILING FAN AND INSTALL,ITEM,,ELECTRICAL,assembly,assembly:electrical:labour:ceiling-fan-and-install,false,,quote-1218,,derived-runtime,assembly:electrical:labour:ceiling-fan-and-install,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1219,1219,stage:fix-out,category:electrical,subcategory:light-fittings,CEILING FAN AND LIGHT AND INSTALL,ITEM,,ELECTRICAL,assembly,assembly:electrical:light-fittings:ceiling-fan-and-light-and-install,false,,quote-1219,,derived-runtime,assembly:electrical:light-fittings:ceiling-fan-and-light-and-install,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1220,1220,stage:fix-out,category:electrical,subcategory:light-fittings,HEAT FAN & LIGHT - WIRE AND INSTALL,ITEM,,ELECTRICAL,assembly,assembly:electrical:light-fittings:heat-fan-and-light-wire-and-install,false,,quote-1220,,derived-runtime,assembly:electrical:light-fittings:heat-fan-and-light-wire-and-install,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1221,1221,stage:fix-out,category:electrical,subcategory:electric-smoke-detector,ELECTRIC SMOKE DETECTOR,ITEM,,ELECTRICAL,estimating-item,estimating:electrical:electric-smoke-detector:electric-smoke-detector,false,,quote-1221,,derived-runtime,estimating:electrical:electric-smoke-detector:electric-smoke-detector,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1222,1222,stage:fix-out,category:electrical,subcategory:20-amp-circuit,20 AMP CIRCUIT,ITEM,,ELECTRICAL,estimating-item,estimating:electrical:20-amp-circuit:20-amp-circuit,false,,quote-1222,,derived-runtime,estimating:electrical:20-amp-circuit:20-amp-circuit,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1223,1223,stage:fix-out,category:appliances,subcategory:built-in-ovens,WALL OVEN,ITEM,,ELECTRICAL,assembly,assembly:appliances:built-in-ovens:wall-oven,false,,quote-1223,,derived-runtime,assembly:appliances:built-in-ovens:wall-oven,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1224,1224,stage:fix-out,category:electrical,subcategory:cooktops,HOT PLATE,ITEM,,ELECTRICAL,assembly,assembly:electrical:cooktops:hot-plate,false,,quote-1224,,derived-runtime,assembly:electrical:cooktops:hot-plate,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1225,1225,stage:fix-out,category:appliances,subcategory:built-in-ovens,OVEN & HOT PLATE,ITEM,,ELECTRICAL,assembly,assembly:appliances:built-in-ovens:oven-and-hot-plate,false,,quote-1225,,derived-runtime,assembly:appliances:built-in-ovens:oven-and-hot-plate,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-1226,1226,stage:fix-out,category:electrical,subcategory:switch-board,SWITCH BOARD,ITEM,,ELECTRICAL,estimating-item,estimating:electrical:switch-board:switch-board,false,,quote-1226,,derived-runtime,estimating:electrical:switch-board:switch-board,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-1227,1227,stage:fix-out,category:electrical,subcategory:underground-mains,UNDERGROUND MAINS,LM,,ELECTRICAL,estimating-item,estimating:electrical:underground-mains:underground-mains,false,,quote-1227,,derived-runtime,estimating:electrical:underground-mains:underground-mains,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
